-13.4704	0.997905	0.630015
-13.0668	0.998219	0.630103
-12.9001	0.998628	0.624467
-13.333	0.998646	0.630313
-14.2163	0.998576	0.623507
-15.7605	0.997574	0.604952
-18.9724	0.99188	0.574892
-24.9736	0.965932	0.520049
-34.0262	0.767532	0.428735
-41.5586	0.167684	0.172461
-43.5316	0.00732279	0.195197
-47.8718	0.125692	0.249084
-50.7624	0.79847	0.489229
-49.9949	0.959198	0.581101
-50.6698	0.911696	0.515046
-51.7559	0.800749	0.392695
-54.2344	0.89544	0.505748
-40.6059	0.99452	0.527758
-28.3302	0.997863	0.460246
-24.3864	0.997503	0.611009
-19.9977	0.998062	0.568274
-18.2956	0.998669	0.611396
-18.1589	0.99885	0.601725
-19.8813	0.998766	0.598813
-23.5658	0.998794	0.593533
-29.1661	0.99878	0.568456
-37.2513	0.998205	0.659739
-43.5854	0.998327	0.632661
-48.9499	0.998435	0.619673
-49.4098	0.922403	0.272642
-44.0417	0.938726	0.394906
-31.9455	0.997754	0.532452
-26.2519	0.997276	0.380375
-21.4019	0.997526	0.489558
-17.9428	0.997371	0.575798
-16.6273	0.997526	0.613645
-15.2263	0.998102	0.583515
-14.4475	0.998503	0.639589
-14.0278	0.998607	0.550772
-15.4324	0.998757	0.559597
-17.9971	0.998796	0.587379
-20.5864	0.99631	0.614581
-19.994	0.997122	0.547994
-21.6328	0.998288	0.568524
-25.2928	0.998659	0.573042
-31.5645	0.998432	0.550502
-41.4294	0.996534	0.475686
-40.2272	0.826782	0.401658
-35.8132	0.868808	0.266606
-27.1233	0.996261	0.412002
-21.8901	0.996592	0.571224
-18.0245	0.997201	0.561335
-16.0614	0.998029	0.589964
-15.3588	0.998445	0.61438
-14.7214	0.998533	0.582987
-15.8309	0.998717	0.542559
-17.9155	0.998877	0.548006
-20.0129	0.998958	0.555049
-20.6869	0.999046	0.559213
-20.118	0.998911	0.558894
-19.5197	0.99888	0.556956
-19.228	0.998793	0.563473
-18.7685	0.998775	0.567649
